episode_id,blue_cube_count,target_index,successful,x_m,y_m,z_m,position_stratum,tray_x_m,tray_y_m
episode_000037,2,1,True,0.5592309508284871,-0.03370876368161267,0.026,14,0.51,-0.2305947765230142
episode_000038,3,0,True,0.5333943383050023,-0.1335885705663894,0.026,13,0.51,0.13398331289744977
episode_000038,3,1,True,0.39655847570045616,-0.12967124194658944,0.026,1,0.51,0.13398331289744977
episode_000038,3,2,True,0.6592401358726793,-0.06047062403179425,0.026,20,0.51,0.13398331289744977
episode_000039,3,0,True,0.6465478452679909,-0.17442162436978692,0.026,19,0.51,0.1793892991969486
episode_000039,3,1,True,0.49191995055360854,-0.22937035864563937,0.026,6,0.51,0.1793892991969486
episode_000039,3,2,True,0.377389198807755,0.005714026054264308,0.026,3,0.51,0.1793892991969486
episode_000040,1,0,True,0.38079548603294133,-0.14763049470709705,0.026,1,0.51,0.18198214333682902
episode_000041,2,0,True,0.4205527658331814,-0.05539571888105209,0.026,2,0.51,-0.2305947765230142
episode_000041,2,1,True,0.5627297743405594,0.17923220030047937,0.026,16,0.51,-0.2305947765230142
episode_000042,3,0,True,0.6252995688621313,-0.15666644426356696,0.026,19,0.51,0.13398331289744977
episode_000042,3,1,True,0.4674721492894606,-0.0407888877964617,0.026,8,0.51,0.13398331289744977
episode_000042,3,2,True,0.3814869780083792,-0.1791220810981112,0.026,1,0.51,0.13398331289744977
episode_000043,3,0,False,0.6110457630450302,-0.24781206853838697,0.026,18,0.51,0.1793892991969486
episode_000043,3,1,False,0.48707721312394775,0.0038511423363668416,0.026,9,0.51,0.1793892991969486
episode_000043,3,2,False,0.4400681653555859,-0.15090037104435622,0.026,1,0.51,0.1793892991969486
episode_000044,2,0,True,0.4355688456335526,-0.1056407562370674,0.026,1,0.51,0.18198214333682902
episode_000044,2,1,True,0.6182667143112369,0.005377737178657508,0.026,21,0.51,0.18198214333682902
episode_000045,1,0,True,0.3895511196686493,-0.01425859798347337,0.026,2,0.51,-0.2305947765230142
episode_000046,3,0,False,0.6319787759872524,-0.03987255446687106,0.026,20,0.51,0.13398331289744977
episode_000046,3,1,False,0.46396255390816443,-0.12792280051565774,0.026,7,0.51,0.13398331289744977
episode_000046,3,2,False,0.6188947738513598,-0.16213894817127122,0.026,19,0.51,0.13398331289744977
episode_000047,1,0,True,0.3943521791687388,0.008795956480621724,0.026,3,0.51,0.1793892991969486
episode_000048,3,0,False,0.6553136168694633,0.009340892929394537,0.026,21,0.51,0.18198214333682902
episode_000048,3,1,False,0.4511254061454581,-0.13641030641739277,0.026,7,0.51,0.18198214333682902
episode_000048,3,2,False,0.4383173902707542,-0.2757705831042353,0.026,0,0.51,0.18198214333682902
episode_000049,1,0,True,0.3818982384099203,0.035132136278382756,0.026,3,0.51,-0.2305947765230142
episode_000050,1,0,True,0.42004274605224173,-0.2522440813945157,0.026,0,0.51,0.13398331289744977
episode_000051,2,0,True,0.4143861554673466,-0.0646946201906676,0.026,2,0.51,0.1793892991969486
episode_000051,2,1,True,0.5711069890140802,0.0031398647503246358,0.026,15,0.51,0.1793892991969486
episode_000052,1,0,True,0.4355219980008552,-0.18343546438424102,0.026,1,0.51,0.18198214333682902
episode_000053,2,0,True,0.4388604763347156,0.10810394447266441,0.026,4,0.51,-0.2305947765230142
episode_000053,2,1,True,0.5852459538348731,-0.024746979735953564,0.026,14,0.51,-0.2305947765230142
episode_000054,2,0,True,0.6077244053153965,-0.21771703089101296,0.026,18,0.51,0.13398331289744977
episode_000054,2,1,True,0.4457780401487585,-0.17245838044722125,0.026,7,0.51,0.13398331289744977
episode_000055,2,0,True,0.6558138947322901,0.001280299509841867,0.026,21,0.51,0.1793892991969486
episode_000055,2,1,True,0.47994579655685404,-0.09732688796613237,0.026,8,0.51,0.1793892991969486
episode_000056,3,0,True,0.6196959984281918,0.0015480289385995938,0.026,21,0.51,0.18198214333682902
episode_000056,3,1,True,0.4458465044095713,-0.13344924844000672,0.026,7,0.51,0.18198214333682902
episode_000056,3,2,True,0.44058995962100356,-0.008833426682971879,0.026,2,0.51,0.18198214333682902
episode_000057,1,0,True,0.576674482525234,-0.0501718069116028,0.026,14,0.51,-0.2305947765230142
episode_000058,2,0,True,0.6136030616170585,-0.24971383804443953,0.026,18,0.51,0.13398331289744977
episode_000058,2,1,True,0.48878034999787334,-0.21779122577945484,0.026,6,0.51,0.13398331289744977
episode_000059,1,0,True,0.5554877627217065,-0.09425092078322568,0.026,14,0.51,0.1793892991969486
episode_000060,3,0,True,0.49956688024849805,-0.10586368305368632,0.026,7,0.51,0.18198214333682902
episode_000060,3,1,True,0.4104949734094764,-0.2674651949725335,0.026,0,0.51,0.18198214333682902
episode_000060,3,2,True,0.6406693254404099,0.0062009307321801025,0.026,21,0.51,0.18198214333682902
episode_000061,1,0,True,0.5749500831165627,0.1462445362838083,0.026,16,0.51,-0.2305947765230142
episode_000062,3,0,False,0.4949964384655866,-0.16076836548284248,0.026,7,0.51,0.13398331289744977
episode_000062,3,1,False,0.6381501229133438,-0.0706831813979288,0.026,20,0.51,0.13398331289744977
episode_000062,3,2,False,0.6384954960586466,-0.19864843121389458,0.026,19,0.51,0.13398331289744977
episode_000063,1,0,True,0.5457399331223146,0.0049642127506329585,0.026,15,0.51,0.1793892991969486
episode_000064,2,0,True,0.6500871190446896,-0.12013889374886903,0.026,19,0.51,0.18198214333682902
episode_000064,2,1,True,0.4850670635066584,0.0010599582424211805,0.026,9,0.51,0.18198214333682902
episode_000065,1,0,True,0.535930786138402,0.2681262825371197,0.026,17,0.51,-0.2305947765230142
episode_000066,1,0,True,0.5158002471613837,-0.14860071555169302,0.026,13,0.51,0.13398331289744977
episode_000067,3,0,False,0.45001661684415767,-0.23103700131267912,0.026,6,0.51,0.1793892991969486
episode_000067,3,1,False,0.4339820410426462,0.0035182903249755325,0.026,3,0.51,0.1793892991969486
episode_000067,3,2,False,0.5773080958500636,-0.1374843170180782,0.026,13,0.51,0.1793892991969486
episode_000068,3,0,False,0.45366439664353975,-0.0970424973349343,0.026,8,0.51,0.18198214333682902
episode_000068,3,1,False,0.5737598990872734,0.004474411663182808,0.026,15,0.51,0.18198214333682902
episode_000068,3,2,False,0.5790554168680642,-0.13266509555593778,0.026,13,0.51,0.18198214333682902
episode_000069,3,0,True,0.5004937091450335,0.12610816114905968,0.026,10,0.51,-0.2305947765230142
episode_000069,3,1,True,0.4262093111400906,0.2935978122869607,0.026,5,0.51,-0.2305947765230142
episode_000069,3,2,True,0.5797941709831961,-0.040092926952418124,0.026,14,0.51,-0.2305947765230142
episode_000070,1,0,True,0.6033974099241824,-0.15743018149569943,0.026,19,0.51,0.13398331289744977
episode_000071,1,0,True,0.6064833632855016,-0.06318081551339594,0.026,20,0.51,0.1793892991969486
episode_000072,2,0,True,0.6091722789332445,-0.049136521865044386,0.026,20,0.51,0.18198214333682902
episode_000072,2,1,True,0.47991920755640183,0.010634146566116958,0.026,9,0.51,0.18198214333682902
episode_000073,3,0,False,0.491192137430629,0.05114799828360096,0.026,9,0.51,-0.2305947765230142
episode_000073,3,1,False,0.6527280738515511,-0.03189692227141794,0.026,20,0.51,-0.2305947765230142
episode_000073,3,2,False,0.5646340294897993,0.19081675288646868,0.026,16,0.51,-0.2305947765230142
episode_000074,2,0,True,0.6224906383609338,-0.20558437971788812,0.026,18,0.51,0.13398331289744977
episode_000074,2,1,True,0.4970563198998904,-0.255608758741431,0.026,6,0.51,0.13398331289744977
episode_000075,1,0,True,0.5957626223416972,0.006421095175943099,0.026,21,0.51,0.1793892991969486
episode_000076,3,0,False,0.4216714076395654,-0.10383750074901772,0.026,1,0.51,0.2338017318819175
episode_000076,3,1,False,0.5657582918088064,-0.22021144481476718,0.026,12,0.51,0.2338017318819175
episode_000076,3,2,False,0.6474832320661413,0.055432997084540775,0.026,21,0.51,0.2338017318819175
episode_000077,1,0,True,0.5894103772832959,0.01260194274672071,0.026,21,0.51,-0.20386991850249042
episode_000078,2,0,True,0.5739730349667368,-0.27052253179598973,0.026,12,0.51,0.1358334338715622
episode_000078,2,1,True,0.4077304609482517,-0.11192275468096068,0.026,1,0.51,0.1358334338715622
episode_000079,1,0,False,0.624813256231658,0.24641925838073164,0.026,23,0.51,-0.16148172770723804
episode_000080,3,0,True,0.4158383249241348,-0.19571415394891115,0.026,1,0.51,0.2338017318819175
episode_000080,3,1,True,0.5611512006324954,-0.05734714714094577,0.026,14,0.51,0.2338017318819175
episode_000080,3,2,True,0.3851047524077175,0.01335749832678951,0.026,3,0.51,0.2338017318819175
episode_000081,1,0,True,0.6034818375283869,0.2892825597463149,0.026,23,0.51,-0.20386991850249042
episode_000082,2,0,True,0.5822769658399953,-0.2345732088278829,0.026,12,0.51,0.1358334338715622
episode_000082,2,1,True,0.3940296365908973,-0.08481599169158409,0.026,2,0.51,0.1358334338715622
episode_000083,2,0,True,0.5534856745168636,0.16565454104342364,0.026,16,0.51,-0.16148172770723804
episode_000083,2,1,True,0.39718252016783534,0.15924375719392278,0.026,4,0.51,-0.16148172770723804
episode_000084,1,0,True,0.4669479320574462,-0.11227812482267703,0.026,7,0.51,0.2338017318819175
episode_000085,1,0,True,0.48333780264584214,-0.03611978735366109,0.026,8,0.51,-0.20386991850249042
episode_000086,3,0,True,0.37666020415150886,-0.28301059302643045,0.026,0,0.51,0.1358334338715622
episode_000086,3,1,True,0.5217049562905832,-0.146221597232652,0.026,13,0.51,0.1358334338715622
episode_000086,3,2,True,0.651180530393644,-0.15533954174086423,0.026,19,0.51,0.1358334338715622
episode_000087,3,0,False,0.37193626803775176,0.12640385659162798,0.026,4,0.51,-0.16148172770723804
episode_000087,3,1,False,0.5221165703668769,0.010263890886380357,0.026,15,0.51,-0.16148172770723804
episode_000087,3,2,False,0.6562438897897522,0.16195314072260472,0.026,22,0.51,-0.16148172770723804
episode_000088,3,0,True,0.3747321449508417,0.040764085951505095,0.026,3,0.51,0.2338017318819175
episode_000088,3,1,True,0.5757910637140181,-0.14362734428222765,0.026,13,0.51,0.2338017318819175
episode_000088,3,2,True,0.6201280401276266,-0.2716411394370536,0.026,18,0.51,0.2338017318819175
episode_000089,3,0,True,0.43972233263768823,0.030781576509143777,0.026,3,0.51,-0.20386991850249042
episode_000089,3,1,True,0.575156190191444,-0.012622818815498746,0.026,14,0.51,-0.20386991850249042
episode_000089,3,2,True,0.6130622725612757,0.12185810487868755,0.026,22,0.51,-0.20386991850249042
episode_000090,1,0,True,0.5141602469715187,-0.2493932196896913,0.026,6,0.51,0.1358334338715622
episode_000091,1,0,True,0.4681498873181898,0.0672270855987779,0.026,9,0.51,-0.16148172770723804
episode_000092,1,0,True,0.44932201268167704,-0.2797686562499011,0.026,6,0.51,0.2338017318819175
episode_000093,2,0,True,0.5264132230004865,-0.009161113801701606,0.026,14,0.51,-0.20386991850249042
episode_000093,2,1,True,0.4251559434927137,0.24702852366661537,0.026,5,0.51,-0.20386991850249042
episode_000094,3,0,True,0.5692931869024032,-0.12005127776438979,0.026,13,0.51,0.1358334338715622
episode_000094,3,1,True,0.6123258568386841,-0.28840801658471643,0.026,18,0.51,0.1358334338715622
episode_000094,3,2,True,0.4428058913262229,-0.16687052403090696,0.026,7,0.51,0.1358334338715622
episode_000095,2,0,True,0.5494369190729035,0.18546053630096443,0.026,16,0.51,-0.16148172770723804
episode_000095,2,1,True,0.3847676160949367,0.020507724128303404,0.026,3,0.51,-0.16148172770723804
episode_000096,2,0,False,0.5606756803111452,0.06173190385063139,0.026,15,0.51,0.2338017318819175
episode_000096,2,1,False,0.3926995712097894,-0.294340507031727,0.026,0,0.51,0.2338017318819175
episode_000097,3,0,True,0.5729261525308398,-0.028515931399820116,0.026,14,0.51,-0.20386991850249042
episode_000097,3,1,True,0.4342034917394112,-0.02033051728908164,0.026,2,0.51,-0.20386991850249042
episode_000097,3,2,True,0.5779484683124008,0.09497339292647358,0.026,15,0.51,-0.20386991850249042
episode_000098,1,0,True,0.4585475659195539,-0.12974136129883268,0.026,7,0.51,0.1358334338715622
episode_000099,3,0,True,0.5276703544950707,0.13002360933225057,0.026,16,0.51,-0.16148172770723804
episode_000099,3,1,True,0.6499252900445137,0.18218136007347235,0.026,22,0.51,-0.16148172770723804
episode_000099,3,2,True,0.4824144064418724,0.28665967162112815,0.026,11,0.51,-0.16148172770723804
episode_000100,3,0,True,0.5471022975785174,-0.09936631989484508,0.026,14,0.51,0.2338017318819175
episode_000100,3,1,True,0.6101624614043034,0.051930005950064535,0.026,21,0.51,0.2338017318819175
episode_000100,3,2,True,0.41354664861676355,-0.15402247615043171,0.026,1,0.51,0.2338017318819175
episode_000101,2,0,True,0.4718780277011911,0.2902215355639237,0.026,11,0.51,-0.20386991850249042
episode_000101,2,1,True,0.587465278307103,-0.027852893422756722,0.026,20,0.51,-0.20386991850249042
episode_000102,1,0,True,0.3717207690151409,-0.1717427332532513,0.026,1,0.51,0.1358334338715622
episode_000103,1,0,True,0.3795190294772791,0.12123284534709416,0.026,4,0.51,-0.16148172770723804
episode_000104,3,0,True,0.5806946476971955,0.011986084972729282,0.026,15,0.51,0.2338017318819175
episode_000104,3,1,True,0.6145230369013107,-0.13088048704999475,0.026,19,0.51,0.2338017318819175
episode_000104,3,2,True,0.4734753359982713,-0.2010634284462234,0.026,6,0.51,0.2338017318819175
episode_000105,3,0,True,0.5521372631446178,0.09827717951055123,0.026,15,0.51,-0.20386991850249042
episode_000105,3,1,True,0.608992205679165,-0.025910549215375625,0.026,20,0.51,-0.20386991850249042
episode_000105,3,2,True,0.4726163366152888,-0.034940391880437086,0.026,8,0.51,-0.20386991850249042
episode_000106,3,0,True,0.5946752954385284,-0.1117929394598394,0.026,19,0.51,0.1358334338715622
episode_000106,3,1,True,0.4921030743710071,-0.24087284000056625,0.026,6,0.51,0.1358334338715622
episode_000106,3,2,True,0.42756073929964333,0.30325440693172023,0.026,5,0.51,0.1358334338715622
episode_000107,3,0,True,0.6614599307708677,0.11439641385094079,0.026,22,0.51,-0.16148172770723804
episode_000107,3,1,True,0.5045643275586402,0.1609763230190989,0.026,10,0.51,-0.16148172770723804
episode_000107,3,2,True,0.43774561943388834,0.01117198820247413,0.026,3,0.51,-0.16148172770723804
episode_000108,1,0,True,0.3960702575528441,0.03938721737498424,0.026,3,0.51,0.2338017318819175
episode_000109,3,0,False,0.6262863738955787,-0.02206484881355833,0.026,20,0.51,-0.20386991850249042
episode_000109,3,1,False,0.4566181631568226,0.17513879104966457,0.026,10,0.51,-0.20386991850249042
episode_000109,3,2,False,0.5821154692538691,0.20161649436952872,0.026,17,0.51,-0.20386991850249042
episode_000110,1,0,True,0.38350316836173565,-0.24154115451344113,0.026,0,0.51,0.1358334338715622
episode_000111,1,0,True,0.406101632403714,0.2524468699246682,0.026,5,0.51,-0.16148172770723804
episode_000112,2,0,True,0.44911915739799696,0.01912345970657813,0.026,9,0.51,0.2338017318819175
episode_000112,2,1,True,0.613639540401168,-0.055617887198262494,0.026,20,0.51,0.2338017318819175
episode_000113,3,0,False,0.6082666651228835,-0.010403077041128375,0.026,20,0.51,-0.20386991850249042
episode_000113,3,1,False,0.4802903785414748,0.027087212995231095,0.026,9,0.51,-0.20386991850249042
episode_000113,3,2,False,0.4006198213542283,0.1801910054487702,0.026,4,0.51,-0.20386991850249042
episode_000114,2,0,True,0.4719589081933477,-0.20386980436812996,0.026,6,0.51,0.1358334338715622
episode_000114,2,1,True,0.6151167458945059,-0.2321761379245427,0.026,18,0.51,0.1358334338715622
episode_000115,2,0,True,0.48945533010279024,0.14688937295670695,0.026,10,0.51,-0.16148172770723804
episode_000115,2,1,True,0.6057102214582925,0.209423372893385,0.026,23,0.51,-0.16148172770723804
episode_000116,3,0,True,0.641081749545856,0.04533116165782935,0.026,21,0.51,0.2338017318819175
episode_000116,3,1,True,0.4617557964850778,-0.1905888385513812,0.026,7,0.51,0.2338017318819175
episode_000116,3,2,True,0.5867670140527385,-0.2723924978243099,0.026,12,0.51,0.2338017318819175
episode_000117,3,0,True,0.6350343319620985,0.06910602596507447,0.026,21,0.51,-0.20386991850249042
episode_000117,3,1,True,0.46781911772727325,-0.014412820380543534,0.026,8,0.51,-0.20386991850249042
episode_000117,3,2,True,0.42841304208078906,0.16666151524013884,0.026,4,0.51,-0.20386991850249042
episode_000118,3,0,True,0.5038122353006244,-0.13307621839135947,0.026,7,0.51,0.1358334338715622
episode_000118,3,1,True,0.38232439313086847,-0.2617119141951789,0.026,0,0.51,0.1358334338715622
episode_000118,3,2,True,0.6510230157843152,-0.1095070621592891,0.026,19,0.51,0.1358334338715622
episode_000119,3,0,True,0.5121663364220891,0.15155280961924814,0.026,10,0.51,-0.16148172770723804
episode_000119,3,1,True,0.37751211522761674,0.10219921888105507,0.026,4,0.51,-0.16148172770723804
episode_000119,3,2,True,0.5275797475196019,0.022743558675387406,0.026,15,0.51,-0.16148172770723804
episode_000120,1,0,True,0.3819423719361156,-0.19562908730800838,0.026,1,0.51,0.2338017318819175
episode_000121,3,0,True,0.48802222894055153,-0.01372533674200592,0.026,8,0.51,-0.20386991850249042
episode_000121,3,1,True,0.4118420748410368,0.15313455905108625,0.026,4,0.51,-0.20386991850249042
episode_000121,3,2,True,0.5703415264580094,0.2341815918721723,0.026,17,0.51,-0.20386991850249042
episode_000122,2,0,True,0.45115927547761014,-0.09301060948205936,0.026,8,0.51,0.1358334338715622
episode_000122,2,1,True,0.5964301196479513,-0.2914087670311493,0.026,18,0.51,0.1358334338715622
episode_000123,1,0,True,0.5849221517776408,0.1530154130438161,0.026,16,0.51,-0.16148172770723804
episode_000124,1,0,True,0.5591773873781731,-0.010981337454187654,0.026,14,0.51,0.2338017318819175
episode_000125,3,0,True,0.5100370720679532,-0.0010445426125963303,0.026,8,0.51,-0.20386991850249042
episode_000125,3,1,True,0.37689742342808963,0.03916528761583995,0.026,3,0.51,-0.20386991850249042
episode_000125,3,2,True,0.6490166540878441,-0.005053861129093659,0.026,20,0.51,-0.20386991850249042
episode_000126,3,0,True,0.5091157136617497,-0.15364796994340205,0.026,7,0.51,0.1358334338715622
episode_000126,3,1,True,0.3779736256180438,-0.15378736127499043,0.026,1,0.51,0.1358334338715622
episode_000126,3,2,True,0.5845264965222491,-0.2891941479569886,0.026,12,0.51,0.1358334338715622
episode_000127,2,0,True,0.5066658520050548,0.11979511811680225,0.026,10,0.51,-0.16148172770723804
episode_000127,2,1,True,0.637126533480354,0.11940989310605593,0.026,22,0.51,-0.16148172770723804
episode_000128,2,0,False,0.4307055020705876,0.057682753382090265,0.026,3,0.51,0.2338017318819175
episode_000128,2,1,False,0.5236984737274335,-0.17297500409235406,0.026,13,0.51,0.2338017318819175
episode_000129,2,0,True,0.4084594498605689,0.06595527653084553,0.026,3,0.51,-0.20386991850249042
episode_000129,2,1,True,0.5799119308520972,-0.012654126950580658,0.026,14,0.51,-0.20386991850249042
episode_000130,1,0,True,0.5808293605449809,-0.22936524354056526,0.026,12,0.51,0.1358334338715622
episode_000131,1,0,True,0.5203146797689154,0.053003061967120194,0.026,15,0.51,-0.16148172770723804
episode_000132,1,0,True,0.5456165845986627,-0.25231888347252046,0.026,12,0.51,0.2338017318819175
episode_000133,1,0,True,0.5719784926072287,0.21408565451396844,0.026,17,0.51,-0.20386991850249042
episode_000134,3,0,True,0.4882784961036174,-0.19216608400227275,0.026,7,0.51,0.1358334338715622
episode_000134,3,1,True,0.6236796460216338,-0.17585289044908137,0.026,19,0.51,0.1358334338715622
episode_000134,3,2,True,0.5257067269875345,-0.035783281311794785,0.026,14,0.51,0.1358334338715622
episode_000135,3,0,True,0.4055370486840336,0.24350284399993338,0.026,5,0.51,-0.16148172770723804
episode_000135,3,1,True,0.5664560524136126,0.14853743059455707,0.026,16,0.51,-0.16148172770723804
episode_000135,3,2,True,0.4476801238755876,0.11987824956633535,0.026,10,0.51,-0.16148172770723804
episode_000136,1,0,True,0.6475201172832872,-0.16193516756673446,0.026,19,0.51,0.2338017318819175
episode_000137,2,0,True,0.4383961380355231,-0.013361246899665863,0.026,2,0.51,-0.20386991850249042
episode_000137,2,1,True,0.553885332145918,0.11714558642744904,0.026,16,0.51,-0.20386991850249042
episode_000138,3,0,True,0.3845527006028051,-0.12295948155294417,0.026,1,0.51,0.1358334338715622
episode_000138,3,1,True,0.5318782049093199,-0.03768787240354324,0.026,14,0.51,0.1358334338715622
