episode_id,blue_cube_count,red_cube_count,successful,completed,failed,scenario_mode,seed,progress_stage,num_blue_total,num_preplaced,num_remaining,preplaced_blue_cube_names,start_position_stratum,start_ee_position_fallback,start_ee_position_fallback_shift_m,start_ee_reached,start_ee_yaw_requested_deg,start_ee_yaw_offset_deg,start_ee_yaw_fallback_scale,start_ee_yaw_error_deg,start_ee_orientation_reached,trajectory_modes,recovery_planned,recovery_augmented,recovery_completed,solver_recovery_attempts,solver_recovery_total_attempts,failure_reason,failed_state,slot_index,frames,duration_s,path_length_m,displacement_m,x_min_m,x_max_m,x_span_m,y_min_m,y_max_m,y_span_m,z_min_m,z_max_m,z_span_m
episode_000283,2,2,True,True,False,blue_tray,91289,0,2,0,2,,26,False,0.0,True,,,,0.055,True,direct;direct,False,False,False,0,0,,,2,503,33.46666666666667,1.8933151557510328,0.35157258817714077,0.40586256980895996,0.5654828548431396,0.1596202850341797,-0.09921145439147949,0.17672252655029297,0.27593398094177246,0.03297530859708786,0.5320765376091003,0.4991012290120125
episode_000284,2,2,True,True,False,blue_tray,91290,0,2,0,2,,20,False,0.0,True,,,,0.0682,True,direct;direct,False,False,False,0,0,,,2,569,37.86666666666667,2.079343951858923,0.3040631242932987,0.3851163387298584,0.5627341270446777,0.17761778831481934,-0.303847074508667,0.13074445724487305,0.43459153175354004,0.033130183815956116,0.45588183403015137,0.42275165021419525
episode_000285,2,2,False,False,True,blue_tray,91291,0,2,0,2,,30,False,0.0,True,,,,0.1703,True,recovery;recovery,True,True,True,1,1,transport_stall,place_descend,1,1100,73.26666666666667,3.30856893209134,0.22985344430970514,0.39271092414855957,0.6004937887191772,0.20778286457061768,-0.13726496696472168,0.2588365077972412,0.3961014747619629,0.03322475403547287,0.3823021650314331,0.34907741099596024
episode_000286,1,2,False,False,True,blue_tray,91292,0,1,0,1,,56,False,0.0,True,,,,0.0687,True,direct,False,False,False,1,1,solver_recovery_exhausted,approach,0,509,33.86666666666667,1.703547010643204,0.38443648650702855,0.45058655738830566,0.6247186660766602,0.1741321086883545,-0.219291090965271,0.24351191520690918,0.4628030061721802,0.10982692241668701,0.47221839427948,0.36239147186279297
episode_000287,2,2,True,True,False,blue_tray,91293,0,2,0,2,,1,False,0.0,True,,,,0.0779,True,direct;direct,False,False,False,0,0,,,2,506,33.666666666666664,1.8888566628955759,0.353095918229949,0.4049661159515381,0.5624487400054932,0.15748262405395508,-0.3127894401550293,0.14161479473114014,0.45440423488616943,0.03337160497903824,0.4193035662174225,0.38593196123838425
episode_000288,1,2,False,False,True,blue_tray,91294,0,1,0,1,,70,False,0.0,True,,,,0.0584,True,direct,False,False,False,1,1,solver_recovery_exhausted,align_yaw,0,373,24.8,1.1899941477210412,0.41528355555215996,0.37465357780456543,0.645319938659668,0.27066636085510254,0.002236604690551758,0.2870347499847412,0.28479814529418945,0.12258615344762802,0.412565678358078,0.28997952491045
episode_000289,2,2,True,True,False,blue_tray,91295,0,2,0,2,,46,False,0.0,True,,,,0.081,True,direct;direct,False,False,False,0,0,,,2,571,38.0,1.9669287094491121,0.2901287797299069,0.3763542175292969,0.582453727722168,0.2060995101928711,-0.08078145980834961,0.2559856176376343,0.3367670774459839,0.033358216285705566,0.37969595193862915,0.3463377356529236
episode_000290,2,2,True,True,False,blue_tray,91296,0,2,0,2,,33,False,0.0,True,,,,0.1711,True,direct;direct,False,False,False,0,0,,,2,441,29.333333333333332,1.6788553252628535,0.47443512380252595,0.4534953832626343,0.6011829376220703,0.14768755435943604,-0.17105698585510254,0.29172611236572266,0.4627830982208252,0.031755343079566956,0.2886493504047394,0.2568940073251724
episode_000291,2,2,True,True,False,blue_tray,91297,0,2,0,2,,35,False,0.0,True,,,,0.0173,True,direct;direct,False,False,False,0,0,,,2,526,35.0,1.7860067691697425,0.44585384715169696,0.45442724227905273,0.6051876544952393,0.15076041221618652,-0.09917640686035156,0.24325299263000488,0.34242939949035645,0.032382696866989136,0.469030499458313,0.43664780259132385
episode_000292,1,2,True,True,False,blue_tray,91298,0,1,0,1,,43,False,0.0,True,,,,0.0671,True,direct,False,False,False,0,0,,,1,310,20.6,1.1370136822255263,0.20573479537127376,0.43248772621154785,0.5438251495361328,0.11133742332458496,-0.175268292427063,0.19800519943237305,0.37327349185943604,0.029161065816879272,0.36727577447891235,0.3381147086620331
episode_000293,1,2,True,True,False,blue_tray,91299,0,1,0,1,,44,False,0.0,True,,,,0.0844,True,direct,False,False,False,0,0,,,1,263,17.466666666666665,1.0478620553544116,0.45798932838615664,0.41284334659576416,0.6034362316131592,0.19059288501739502,-0.038767099380493164,0.2596566677093506,0.29842376708984375,0.03248950093984604,0.5207716822624207,0.4882821813225746
episode_000294,2,2,True,True,False,blue_tray,91300,0,2,0,2,,18,False,0.0,True,,,,0.0699,True,direct;direct,False,False,False,0,0,,,2,550,36.6,1.9372583345992096,0.20222259960887665,0.45363306999206543,0.6227271556854248,0.16909408569335938,-0.320953369140625,0.15565729141235352,0.4766106605529785,0.033270277082920074,0.2687455117702484,0.23547523468732834
episode_000295,2,2,True,True,False,blue_tray,91301,1,2,1,1,blue_cube_1,,False,0.0,True,12.1637,12.1637,1.0,2.4145,True,direct;preplaced,False,False,False,0,0,,,2,309,20.53333333333333,1.026630978320555,0.09167605871502003,0.4684462547302246,0.5574710369110107,0.08902478218078613,-0.10016798973083496,0.2213517427444458,0.32151973247528076,0.030541561543941498,0.2082538604736328,0.17771229892969131
